,0
111812,16.1
111813,4.9
111814,9.7
111815,28.9
111816,4.1
111817,3.3
111818,4.1
111819,6.9
111820,16.9
111821,10.9
111822,5.3
111823,17.3
111824,6.1
111825,10.1
111826,8.5
111827,11.7
111828,11.3
111829,15.3
111830,4.5
111831,4.1
111832,5.7
111833,6.5
111834,8.5
111835,11.3
111836,11.3
111837,10.5
111838,10.1
111839,8.5
111840,10.9
111841,5.7
111842,6.5
111843,8.1
111844,10.5
111845,17.7
111846,8.9
111847,4.5
111848,10.5
111849,8.1
111850,5.7
111851,5.7
111852,9.7
111853,6.1
111854,11.3
111855,9.3
111856,6.9
111857,23.3
111858,6.5
111859,15.7
111860,6.1
111861,7.7
111862,8.5
111863,8.5
111864,7.7
111865,3.7
111866,10.5
111867,7.7
111868,11.7
111869,6.1
111870,6.5
111871,8.1
111872,9.3
111873,16.9
111874,7.7
111875,7.7
111876,20.5
111877,4.9
111878,14.1
111879,6.5
111880,4.1
111881,6.1
111882,4.9
111883,7.3
111884,9.3
111885,10.1
111886,7.3
111887,9.3
111888,7.3
111889,8.9
111890,4.5
111891,7.3
111892,6.1
111893,6.5
111894,8.1
111895,8.9
111896,2.5
111897,8.5
111898,4.9
111899,5.7
111900,6.5
111901,5.3
111902,21.7
111903,4.1
111904,7.7
111905,7.3
111906,7.7
111907,10.9
111908,4.9
111909,12.5
111910,6.1
111911,4.9
111912,15.3
111913,7.3
111914,13.7
111915,4.9
111916,9.3
111917,5.7
111918,10.1
111919,12.9
111920,10.1
111921,35.3
111922,9.3
111923,6.5
111924,9.7
111925,49.57
111926,6.9
111927,20.5
111928,15.7
111929,10.5
111930,6.5
111931,4.5
111932,7.3
111933,7.3
111934,10.1
111935,6.9
111936,6.1
111937,4.1
111938,6.9
111939,4.1
111940,13.3
111941,8.5
111942,9.7
111943,4.5
111944,12.5
111945,12.5
111946,9.7
111947,49.57
111948,6.9
111949,2.9
111950,5.3
111951,9.7
111952,12.1
111953,9.3
111954,25.7
111955,10.5
111956,4.1
111957,11.7
111958,8.1
111959,4.1
111960,11.3
111961,12.1
111962,24.5
111963,8.1
111964,4.9
111965,15.3
111966,7.3
111967,20.9
111968,5.3
111969,25.7
111970,12.5
111971,11.3
111972,15.7
111973,8.9
111974,3.3
111975,6.5
111976,34.5
111977,5.3
111978,5.7
111979,4.5
111980,8.9
111981,6.9
111982,6.1
111983,5.7
111984,7.3
111985,7.3
111986,5.7
111987,6.9
111988,13.3
111989,7.3
111990,5.7
111991,13.7
111992,10.5
111993,5.7
111994,4.5
111995,4.5
111996,10.1
111997,4.9
111998,6.9
111999,9.3
112000,4.9
112001,8.1
112002,4.5
112003,25.7
112004,5.7
112005,6.5
112006,27.47
112007,10.5
112008,5.7
112009,9.7
112010,32.27
112011,3.7
112012,9.3
112013,13.3
112014,16.9
112015,12.5
112016,5.7
112017,12.5
112018,14.1
112019,9.7
112020,10.9
112021,12.1
112022,9.7
112023,13.3
112024,6.9
112025,6.9
112026,5.7
112027,7.3
112028,5.7
112029,23.7
112030,9.3
112031,6.1
112032,8.9
112033,6.9
112034,4.9
112035,6.1
112036,7.3
112037,8.1
112038,8.5
112039,6.1
112040,10.9
112041,7.3
112042,7.7
112043,7.7
112044,13.3
112045,8.9
112046,4.5
112047,14.5
112048,18.5
112049,11.3
112050,13.3
112051,4.9
112052,7.3
112053,6.5
112054,7.3
112055,11.3
112056,49.57
112057,4.5
112058,19.5
112059,6.9
112060,10.1
112061,28.4
112062,4.1
112063,5.3
112064,8.9
112065,12.5
112066,11.7
112067,10.1
112068,8.5
112069,7.7
112070,6.9
112071,6.9
112072,10.1
112073,6.1
112074,11.3
112075,4.5
112076,5.7
112077,4.1
112078,4.9
112079,8.9
112080,6.5
112081,4.9
112082,4.5
112083,7.3
112084,4.1
112085,19.3
112086,9.7
112087,11.3
112088,8.1
112089,8.9
112090,5.7
112091,9.3
112092,8.1
112093,8.5
112094,7.3
112095,17.3
112096,12.5
112097,4.1
112098,9.3
112099,4.9
112100,29.7
112101,12.9
112102,6.9
112103,5.3
112104,49.57
112105,4.9
112106,13.3
112107,9.3
112108,4.1
112109,8.9
112110,9.7
112111,7.3
112112,4.9
112113,6.5
112114,4.9
112115,4.1
112116,11.3
112117,14.1
112118,10.9
112119,6.1
112120,6.9
112121,5.3
112122,10.5
112123,4.5
112124,12.9
112125,3.7
112126,9.3
112127,3.3
112128,3.7
112129,4.1
112130,4.5
112131,3.3
112132,2.9
112133,7.7
112134,10.9
112135,15.7
112136,8.5
112137,7.7
112138,9.3
112139,5.7
112140,7.7
112141,12.9
112142,5.7
112143,9.7
112144,37.5
112145,31.87
112146,5.7
112147,2.5
112148,4.1
112149,4.9
112150,4.1
112151,28.9
112152,10.9
112153,11.7
112154,21.3
112155,10.9
112156,36.27
112157,12.5
112158,5.7
112159,6.1
112160,7.3
112161,7.3
112162,24.9
112163,14.5
112164,7.7
112165,11.3
112166,16.5
112167,7.3
112168,17.7
112169,14.9
112170,6.5
112171,4.9
112172,6.5
112173,11.3
112174,9.3
112175,8.1
112176,4.9
112177,32.1
112178,2.5
112179,9.7
112180,10.5
112181,8.5
112182,17.7
112183,6.1
112184,4.5
112185,45.0
112186,6.5
112187,2.5
112188,9.3
112189,7.3
112190,5.7
112191,5.3
112192,3.7
112193,8.1
112194,5.3
112195,6.1
112196,8.9
112197,10.1
112198,9.7
112199,14.9
112200,6.5
112201,4.5
112202,7.3
112203,8.1
112204,11.3
112205,5.3
112206,11.3
112207,23.3
112208,6.5
112209,7.7
112210,6.9
112211,12.9
112212,5.7
112213,4.5
112214,5.7
112215,6.5
112216,14.1
112217,14.9
112218,6.1
112219,9.7
112220,14.1
112221,9.3
112222,4.9
112223,5.3
112224,8.5
112225,7.3
112226,18.1
112227,3.3
112228,6.1
112229,6.5
112230,4.1
112231,4.1
112232,5.7
112233,4.1
112234,5.3
112235,5.3
112236,6.1
112237,27.87
112238,16.5
112239,3.7
112240,15.7
112241,8.9
112242,4.9
112243,4.9
112244,4.1
112245,11.3
112246,7.3
112247,10.5
112248,7.7
112249,49.57
112250,16.1
112251,6.9
112252,5.3
112253,8.5
112254,4.5
112255,10.1
112256,10.5
112257,20.9
112258,7.3
112259,12.5
112260,4.9
112261,4.5
112262,8.9
112263,7.7
112264,29.47
112265,6.1
112266,7.3
112267,21.3
112268,6.9
112269,14.1
112270,16.1
112271,18.1
112272,18.9
112273,5.7
112274,10.9
112275,27.07
112276,7.3
112277,9.3
112278,8.1
112279,17.3
112280,15.3
112281,7.7
112282,7.7
112283,8.5
112284,12.5
112285,19.3
112286,4.5
112287,4.9
112288,10.9
112289,25.3
112290,8.5
112291,11.7
112292,23.87
112293,6.5
112294,8.9
112295,3.3
112296,17.3
112297,6.1
112298,9.3
112299,13.3
112300,8.1
112301,3.7
112302,6.9
112303,7.7
112304,10.5
112305,24.67
112306,21.3
112307,12.5
112308,6.1
112309,9.3
112310,16.5
112311,14.5
112312,12.1
112313,5.7
112314,3.7
112315,6.9
112316,6.5
112317,28.9
112318,4.9
112319,8.9
112320,3.7
112321,6.5
112322,11.7
112323,4.1
112324,6.9
112325,6.5
112326,5.3
112327,4.1
112328,10.5
112329,3.7
112330,12.9
112331,6.5
112332,10.5
112333,9.7
112334,4.1
112335,6.9
112336,7.3
112337,6.5
112338,6.5
112339,7.7
112340,3.7
112341,7.3
112342,20.9
112343,16.5
112344,4.5
112345,7.7
112346,6.5
112347,6.5
112348,6.9
112349,6.5
112350,4.5
112351,3.7
112352,24.27
112353,4.5
112354,4.9
112355,45.0
112356,9.7
112357,9.3
112358,4.1
112359,5.7
112360,19.3
112361,14.1
112362,4.1
112363,4.9
112364,11.7
112365,14.5
112366,4.5
112367,10.1
112368,6.1
112369,3.7
112370,6.5
112371,8.9
112372,10.1
112373,7.3
112374,7.7
112375,9.3
112376,6.1
112377,28.67
112378,2.9
112379,4.1
112380,18.5
112381,4.5
112382,14.5
112383,4.5
112384,4.9
112385,6.1
112386,9.7
112387,4.5
112388,8.9
112389,4.9
112390,5.7
112391,3.7
112392,16.1
112393,6.9
112394,10.5
112395,7.7
112396,7.7
112397,17.7
112398,10.9
112399,32.5
112400,8.1
112401,11.7
112402,14.1
112403,8.5
112404,2.9
112405,5.7
112406,4.5
112407,3.7
112408,6.5
112409,14.5
112410,6.9
112411,7.3
112412,21.3
112413,24.5
112414,6.9
112415,14.1
112416,5.3
112417,7.3
112418,8.5
112419,6.1
112420,7.7
112421,13.3
112422,5.7
112423,14.1
112424,5.3
112425,4.9
112426,6.9
112427,4.5
112428,4.9
112429,14.1
112430,35.47
112431,4.9
112432,6.1
112433,6.1
112434,7.3
112435,5.7
112436,4.9
112437,8.1
112438,6.9
112439,6.9
112440,16.5
112441,5.3
112442,9.7
112443,5.3
112444,5.3
112445,6.5
112446,6.9
112447,6.1
112448,9.3
112449,11.3
112450,4.9
112451,6.5
112452,8.1
112453,6.1
112454,9.3
112455,12.5
112456,5.3
112457,6.1
112458,4.9
112459,4.1
112460,4.5
112461,34.9
112462,17.7
112463,7.3
112464,9.3
112465,4.1
112466,17.87
112467,12.5
112468,6.9
112469,18.9
112470,14.1
112471,8.5
112472,30.67
112473,5.7
112474,6.9
112475,4.9
112476,29.87
112477,4.1
112478,5.7
112479,3.3
112480,7.7
112481,9.3
112482,18.9
112483,29.7
112484,5.7
112485,10.9
112486,3.3
112487,5.7
112488,10.1
112489,6.1
112490,7.3
112491,14.1
112492,20.1
112493,23.3
112494,5.3
112495,29.47
112496,10.5
112497,8.9
112498,7.3
112499,19.7
112500,10.1
112501,6.5
112502,33.6
112503,12.1
112504,5.3
112505,12.1
112506,9.7
112507,20.5
112508,6.5
112509,7.7
112510,8.9
112511,9.7
112512,4.5
112513,9.3
112514,13.7
112515,10.5
112516,30.67
112517,4.9
112518,10.1
112519,12.1
112520,7.3
112521,15.7
112522,22.1
112523,7.7
112524,18.5
112525,5.3
112526,7.7
112527,7.3
112528,7.3
112529,10.1
112530,8.1
112531,5.7
112532,5.7
112533,6.1
112534,16.1
112535,10.9
112536,7.3
112537,8.1
112538,12.9
112539,7.3
112540,21.7
112541,7.3
112542,6.5
112543,5.3
112544,6.5
112545,2.5
112546,4.9
112547,16.5
112548,6.9
112549,14.9
112550,8.1
112551,6.1
112552,4.5
112553,14.1
112554,6.5
112555,6.9
112556,32.1
112557,7.3
112558,13.3
112559,15.7
112560,22.5
112561,6.1
112562,9.7
112563,7.7
112564,16.1
112565,13.7
112566,16.1
112567,4.1
112568,12.5
112569,6.1
112570,10.9
112571,14.1
112572,7.3
112573,4.9
112574,11.3
112575,3.3
112576,14.5
112577,4.9
112578,6.9
112579,4.9
112580,11.3
112581,7.7
112582,45.0
112583,7.3
112584,5.7
112585,11.7
112586,12.5
112587,28.9
112588,6.9
112589,14.1
112590,13.3
112591,4.9
112592,10.5
112593,31.47
112594,46.0
112595,4.5
112596,20.1
112597,12.5
112598,7.3
112599,11.7
112600,6.1
112601,6.1
112602,6.5
112603,2.9
112604,5.7
112605,5.3
112606,3.7
112607,5.3
112608,4.9
112609,17.5
112610,9.7
112611,8.5
112612,6.9
112613,11.7
112614,5.3
112615,4.9
112616,12.5
112617,12.5
112618,6.5
112619,6.5
112620,4.9
112621,6.9
112622,8.5
112623,4.9
112624,3.3
112625,4.9
112626,4.9
112627,6.1
112628,4.9
112629,11.7
112630,29.3
112631,5.7
112632,5.7
112633,13.3
112634,10.5
112635,10.5
112636,9.3
112637,8.5
112638,5.3
112639,19.7
112640,6.9
112641,10.1
112642,12.1
112643,5.7
112644,7.3
112645,4.5
112646,7.3
112647,49.57
112648,6.9
112649,5.3
112650,22.1
112651,8.1
112652,6.1
112653,45.0
112654,9.3
112655,9.3
112656,11.3
112657,23.3
112658,49.57
112659,4.1
112660,15.7
112661,6.1
112662,8.5
112663,10.1
112664,9.3
112665,18.9
112666,6.5
112667,17.3
112668,6.5
112669,9.7
112670,6.5
112671,8.9
112672,4.9
112673,7.7
112674,9.7
112675,6.5
112676,2.9
112677,4.5
112678,5.7
112679,4.9
112680,16.1
112681,4.9
112682,8.1
112683,8.1
112684,5.3
112685,14.5
112686,6.1
112687,8.1
112688,10.5
112689,4.9
112690,5.3
112691,14.1
112692,8.1
112693,4.9
112694,7.7
112695,4.5
112696,27.47
112697,4.9
112698,4.9
112699,5.3
112700,6.1
112701,6.1
112702,6.5
112703,18.5
112704,4.5
112705,6.1
112706,8.1
112707,15.7
112708,8.5
112709,10.1
112710,6.5
112711,6.5
112712,4.9
112713,4.5
112714,4.5
112715,4.9
112716,3.7
112717,4.9
112718,6.1
112719,4.5
112720,10.9
112721,4.5
112722,8.1
112723,10.5
112724,7.3
112725,18.5
112726,21.7
112727,6.1
112728,12.9
112729,7.7
112730,18.1
112731,8.5
112732,9.3
112733,10.1
112734,16.1
112735,10.1
112736,5.3
112737,5.7
112738,8.5
112739,6.5
112740,8.9
112741,13.3
112742,4.5
112743,8.5
112744,8.9
112745,15.7
112746,17.7
112747,4.5
112748,3.3
112749,11.7
112750,32.1
112751,13.7
112752,14.1
112753,8.1
112754,6.9
112755,6.5
112756,10.5
112757,5.7
112758,4.9
112759,6.9
112760,10.5
112761,11.3
112762,5.7
112763,7.7
112764,6.5
112765,8.1
112766,6.9
112767,12.5
112768,6.5
112769,7.7
112770,5.7
112771,3.7
112772,4.1
112773,3.7
112774,4.9
112775,28.67
112776,6.1
112777,15.3
112778,7.3
112779,49.57
112780,4.9
112781,6.5
112782,17.7
112783,4.5
112784,25.3
112785,5.7
112786,8.5
112787,4.1
112788,13.7
112789,13.3
112790,5.3
112791,6.5
112792,8.1
112793,11.7
112794,10.1
112795,5.7
112796,18.5
112797,6.1
112798,7.7
112799,36.1
112800,13.7
112801,9.7
112802,3.3
112803,49.57
112804,6.9
112805,10.1
112806,7.3
112807,6.1
112808,7.3
112809,15.3
112810,4.5
112811,17.7
112812,8.1
112813,8.5
112814,8.1
112815,49.57
112816,4.9
112817,7.3
112818,5.3
112819,8.5
112820,6.9
112821,15.3
112822,34.1
112823,22.5
112824,5.3
112825,19.7
112826,10.9
112827,20.9
112828,7.3
112829,6.1
112830,4.1
112831,7.7
112832,9.3
112833,8.9
112834,13.3
112835,3.3
112836,7.7
112837,8.1
112838,6.1
112839,14.1
112840,31.47
112841,8.1
112842,3.7
112843,5.3
112844,9.3
112845,6.9
112846,6.5
112847,17.3
112848,14.9
112849,4.1
112850,6.9
112851,5.3
112852,10.5
112853,12.5
112854,5.7
112855,4.9
112856,2.9
112857,6.5
112858,10.9
112859,5.3
112860,8.1
112861,11.3
112862,16.1
112863,5.3
112864,10.1
112865,19.3
112866,10.9
112867,4.5
112868,3.7
112869,10.1
112870,3.3
112871,8.9
112872,3.7
112873,24.1
112874,8.1
112875,5.7
112876,8.1
112877,30.27
112878,10.5
112879,6.9
112880,14.9
112881,18.5
112882,12.1
112883,4.9
112884,5.7
112885,24.67
112886,8.9
112887,4.9
112888,9.3
112889,8.1
112890,3.3
112891,23.47
112892,8.1
112893,8.1
112894,16.1
112895,8.9
112896,32.1
112897,4.5
112898,8.9
112899,4.9
112900,6.5
112901,7.3
112902,7.7
112903,17.3
112904,12.9
112905,12.9
112906,6.9
112907,9.7
112908,15.3
112909,13.3
112910,27.3
112911,7.7
112912,14.9
112913,7.7
112914,4.9
112915,13.3
112916,6.9
112917,10.9
112918,15.3
112919,12.1
112920,20.9
112921,5.3
112922,8.1
112923,12.1
112924,6.1
112925,8.1
112926,6.1
112927,8.9
112928,19.7
112929,8.1
112930,10.1
112931,9.7
112932,6.5
112933,7.3
112934,6.5
112935,4.9
112936,5.3
112937,11.7
112938,4.1
112939,11.3
112940,5.7
112941,6.9
112942,4.1
112943,3.7
112944,6.5
112945,4.9
112946,6.5
112947,6.5
112948,9.7
112949,6.1
112950,12.1
112951,8.5
112952,7.7
112953,8.9
112954,30.1
112955,4.9
112956,7.3
112957,4.5
112958,4.5
112959,4.5
112960,7.7
112961,8.1
112962,38.67
112963,6.9
112964,8.5
112965,4.9
112966,5.7
112967,8.1
112968,20.9
112969,10.9
112970,8.5
112971,11.7
112972,6.9
112973,3.7
112974,9.3
112975,6.1
112976,9.7
112977,4.9
112978,4.9
112979,12.5
112980,11.3
112981,12.1
112982,17.7
112983,8.5
112984,9.3
112985,4.1
112986,11.3
112987,8.9
112988,4.5
112989,15.7
112990,12.5
112991,14.9
112992,6.1
112993,6.1
112994,8.9
112995,49.57
112996,27.47
112997,9.3
112998,10.1
112999,10.5
113000,11.3
113001,13.3
113002,14.5
113003,8.9
113004,6.5
113005,11.7
113006,16.5
113007,27.7
113008,11.7
113009,9.7
113010,6.1
113011,4.1
113012,7.3
113013,9.7
113014,6.1
113015,6.9
113016,7.3
113017,13.3
113018,10.1
113019,5.3
113020,8.5
113021,7.7
113022,8.9
113023,4.1
113024,45.0
113025,18.1
113026,18.9
113027,5.3
113028,11.7
113029,16.9
113030,8.5
113031,4.5
113032,4.5
113033,4.9
113034,5.3
113035,11.3
113036,12.5
113037,2.5
113038,14.1
113039,5.7
113040,10.1
113041,7.3
113042,12.1
113043,5.3
113044,20.5
113045,7.3
113046,3.7
113047,8.9
113048,4.9
113049,2.9
113050,16.1
113051,4.1
113052,9.7
113053,7.7
113054,4.9
113055,13.3
113056,4.5
113057,6.1
113058,12.5
113059,4.5
113060,23.3
113061,10.5
113062,5.3
113063,18.1
113064,3.3
113065,6.9
113066,5.7
113067,8.9
113068,6.5
113069,10.9
113070,5.7
113071,21.7
113072,5.7
113073,11.7
113074,26.5
113075,4.1
113076,7.7
113077,8.9
113078,12.1
113079,5.3
113080,8.5
113081,5.7
113082,4.5
113083,5.3
113084,8.5
113085,7.7
113086,6.9
113087,22.9
113088,39.47
113089,4.1
113090,45.0
113091,16.1
113092,6.5
113093,13.7
113094,6.5
113095,4.9
113096,6.9
113097,5.3
113098,8.9
113099,12.1
113100,5.3
113101,6.1
113102,8.5
113103,4.9
113104,4.1
113105,8.1
113106,6.9
113107,6.5
113108,9.7
113109,6.1
113110,34.27
113111,6.1
113112,4.5
113113,5.7
113114,4.1
113115,4.9
113116,12.1
113117,4.1
113118,5.3
113119,11.3
113120,21.47
113121,6.5
113122,6.9
113123,16.9
113124,4.9
113125,4.9
113126,3.7
113127,10.5
113128,8.9
113129,7.7
113130,15.7
113131,7.3
113132,6.1
113133,27.7
113134,5.3
113135,4.1
113136,8.5
113137,5.7
113138,32.27
113139,5.3
113140,14.9
113141,6.9
113142,8.5
113143,12.5
113144,8.9
113145,9.3
113146,3.3
113147,4.5
113148,8.1
113149,7.3
113150,16.5
113151,3.7
113152,6.5
113153,3.7
113154,6.9
113155,13.3
113156,4.1
113157,23.3
113158,9.3
113159,5.3
113160,7.3
113161,8.5
113162,8.5
113163,4.5
113164,7.7
113165,21.7
113166,9.3
113167,6.9
113168,5.3
113169,5.7
113170,14.1
113171,8.5
113172,13.7
113173,8.1
113174,49.57
113175,6.5
113176,6.1
113177,7.7
113178,12.5
113179,3.7
113180,4.5
113181,9.7
113182,3.3
113183,9.7
113184,6.5
113185,7.3
113186,15.7
113187,3.7
113188,13.3
113189,6.5
113190,30.5
113191,7.7
113192,5.3
113193,4.5
113194,5.3
113195,9.3
113196,15.7
113197,32.5
113198,14.1
113199,5.3
113200,8.1
113201,27.87
113202,6.5
113203,4.9
113204,12.9
113205,4.9
113206,6.5
113207,9.7
113208,5.7
113209,11.3
113210,14.1
113211,6.9
113212,8.9
113213,5.7
113214,30.27
113215,6.5
113216,10.9
113217,11.3
113218,4.1
113219,8.5
113220,10.9
113221,5.7
113222,4.5
113223,6.9
113224,10.5
113225,5.7
113226,10.1
113227,3.7
113228,6.1
113229,10.1
113230,16.9
113231,6.5
113232,11.3
113233,6.9
113234,3.7
113235,13.7
113236,10.1
113237,8.5
113238,14.9
113239,12.9
113240,8.1
113241,4.9
113242,11.7
113243,3.7
113244,28.1
113245,7.3
113246,14.5
113247,9.7
113248,7.7
113249,15.7
113250,5.3
113251,4.9
113252,7.7
113253,5.3
113254,13.7
113255,2.9
113256,4.1
113257,8.5
113258,14.5
113259,4.1
113260,3.7
113261,16.1
113262,25.2
113263,8.9
113264,4.5
113265,6.5
113266,6.1
113267,15.7
113268,9.7
113269,5.7
113270,11.7
113271,10.9
113272,9.7
113273,8.1
113274,6.9
113275,11.3
113276,14.1
113277,4.5
113278,6.1
113279,4.9
113280,8.1
113281,7.3
113282,5.7
113283,4.9
113284,8.9
113285,6.1
113286,15.7
113287,6.9
113288,3.7
113289,6.1
113290,5.7
113291,8.9
113292,5.7
113293,4.5
113294,9.3
113295,29.47
113296,3.7
113297,16.1
113298,12.5
113299,6.9
113300,6.9
113301,8.1
113302,6.5
113303,8.9
113304,6.9
113305,3.7
113306,4.1
113307,5.3
113308,7.7
113309,3.3
113310,5.7
113311,18.1
113312,14.5
113313,4.9
113314,5.7
113315,10.5
113316,4.9
113317,4.1
113318,5.3
113319,5.3
113320,3.7
113321,12.9
113322,4.9
113323,24.5
113324,4.1
113325,4.9
113326,27.87
113327,6.9
113328,4.1
113329,10.9
113330,8.9
113331,7.7
113332,4.9
113333,20.1
113334,5.7
113335,13.3
113336,10.5
113337,4.9
113338,15.3
113339,8.5
113340,9.7
113341,7.3
113342,4.5
113343,10.5
113344,4.5
113345,6.9
113346,10.5
113347,7.3
113348,6.9
113349,32.27
113350,11.3
113351,10.9
113352,4.5
113353,4.5
113354,8.5
113355,3.3
113356,12.5
113357,27.3
113358,6.1
113359,8.5
113360,8.5
113361,4.5
113362,7.3
113363,10.5
113364,6.9
113365,7.3
113366,11.3
113367,11.7
113368,6.1
113369,11.7
113370,45.0
113371,6.5
113372,31.07
113373,14.9
113374,4.5
113375,4.1
113376,4.1
113377,4.9
113378,14.5
113379,4.1
113380,4.9
113381,5.3
113382,4.5
113383,5.7
113384,3.3
113385,6.5
113386,5.3
113387,9.3
113388,6.5
113389,5.3
113390,26.67
113391,30.27
113392,6.1
113393,6.5
113394,11.3
113395,17.3
113396,8.5
113397,4.5
113398,5.3
113399,10.1
113400,9.7
113401,12.5
113402,6.1
113403,3.3
113404,7.3
113405,11.3
113406,8.1
113407,10.5
113408,17.7
113409,18.9
113410,4.9
113411,5.3
113412,11.7
113413,7.3
113414,10.9
113415,5.3
113416,15.7
113417,10.9
113418,4.5
113419,6.9
113420,2.9
113421,9.7
113422,13.3
113423,6.9
113424,7.3
113425,10.5
113426,14.9
113427,9.7
113428,4.5
113429,12.9
113430,6.5
113431,13.3
113432,11.3
113433,4.9
113434,26.1
113435,16.9
113436,6.1
113437,26.0
113438,7.3
113439,10.5
113440,6.9
113441,5.7
113442,44.27
113443,11.3
113444,6.9
113445,4.5
113446,10.9
113447,6.9
113448,6.9
113449,4.9
113450,7.3
113451,6.1
113452,11.7
113453,15.7
113454,4.9
113455,3.3
113456,6.1
113457,6.9
113458,6.1
113459,8.5
113460,20.5
113461,11.3
113462,10.5
113463,8.1
113464,6.5
113465,4.1
113466,5.7
113467,45.0
113468,6.5
113469,4.5
113470,11.3
113471,8.5
113472,14.1
113473,7.7
113474,25.47
113475,3.7
113476,10.9
113477,4.5
113478,5.7
113479,5.7
113480,7.3
113481,6.5
113482,14.9
113483,7.7
113484,7.3
113485,4.5
113486,7.7
113487,5.3
113488,8.1
113489,11.3
113490,8.5
113491,11.7
113492,45.0
113493,4.9
113494,14.9
113495,14.1
113496,8.5
113497,10.5
113498,36.67
113499,12.1
113500,5.7
113501,8.5
113502,7.3
113503,5.7
113504,5.7
113505,23.7
113506,34.9
113507,6.5
113508,6.5
113509,12.1
113510,7.7
113511,6.5
113512,8.5
113513,22.1
113514,4.1
113515,6.1
113516,7.3
113517,8.9
113518,12.5
113519,4.1
113520,14.9
113521,10.5
113522,8.9
113523,6.9
113524,6.1
113525,11.3
113526,11.7
113527,15.3
113528,11.7
113529,2.5
113530,4.1
113531,9.3
113532,15.3
113533,11.7
113534,10.5
113535,3.7
113536,11.7
113537,20.9
113538,8.9
113539,12.5
113540,22.1
113541,8.1
113542,4.5
113543,8.9
113544,12.9
113545,3.7
113546,6.5
113547,49.57
113548,8.9
113549,3.7
113550,14.9
113551,4.5
113552,12.9
113553,5.3
113554,22.1
113555,7.7
113556,6.9
113557,6.1
113558,4.9
113559,6.1
113560,4.1
113561,6.5
113562,5.7
113563,4.9
113564,18.5
113565,6.1
113566,16.9
113567,5.7
113568,9.3
113569,7.7
113570,4.1
113571,7.7
113572,6.9
113573,12.1
113574,6.5
113575,8.9
113576,7.7
113577,10.1
113578,33.07
113579,5.7
113580,14.9
113581,6.1
113582,10.9
113583,6.5
113584,9.7
113585,10.5
113586,9.3
113587,6.9
113588,6.5
113589,11.3
113590,8.5
113591,7.3
113592,4.5
113593,32.27
113594,8.1
113595,4.1
113596,19.47
113597,7.7
113598,9.3
113599,11.3
113600,6.9
113601,30.9
113602,8.1
113603,4.1
113604,11.3
113605,18.5
113606,4.5
113607,5.3
113608,4.1
113609,7.3
113610,17.7
113611,5.7
113612,4.5
113613,2.9
113614,5.3
113615,4.5
113616,14.5
113617,4.5
113618,4.1
113619,12.9
113620,45.0
113621,12.1
113622,6.9
113623,4.5
113624,4.9
113625,5.7
113626,4.5
113627,5.3
113628,7.3
113629,16.1
113630,10.1
113631,3.7
113632,4.9
113633,7.7
113634,6.9
113635,8.1
113636,33.47
113637,5.3
113638,9.7
113639,7.7
113640,12.1
113641,7.3
113642,7.7
113643,6.9
113644,14.9
113645,12.5
113646,10.5
113647,4.9
113648,12.5
113649,13.87
113650,5.3
113651,5.7
113652,8.1
113653,26.9
113654,10.9
113655,8.5
113656,6.1
113657,5.3
113658,4.9
113659,8.1
113660,12.5
113661,5.3
113662,6.5
113663,8.9
113664,14.1
113665,6.1
113666,5.7
113667,10.1
113668,12.1
113669,6.1
113670,6.9
113671,7.3
113672,5.7
113673,12.5
113674,6.9
113675,8.5
113676,5.3
113677,7.3
113678,5.3
113679,6.1
113680,6.1
113681,10.9
113682,3.3
113683,5.7
113684,5.7
113685,15.3
113686,12.1
113687,7.3
113688,13.7
113689,9.3
113690,8.5
113691,6.9
113692,4.9
113693,7.3
113694,5.7
113695,8.5
113696,6.5
113697,16.5
113698,6.1
113699,10.1
113700,8.5
113701,5.3
113702,6.9
113703,6.1
113704,5.3
113705,11.3
113706,4.5
113707,9.3
113708,15.3
113709,14.1
113710,10.1
113711,9.7
113712,5.7
113713,17.7
113714,3.3
113715,7.3
113716,10.9
113717,5.7
113718,10.1
113719,4.5
113720,8.9
113721,6.5
113722,12.1
113723,6.5
113724,7.3
113725,7.3
113726,7.3
113727,24.1
113728,11.7
113729,13.7
113730,6.5
113731,36.67
113732,19.3
113733,6.9
113734,3.3
113735,7.7
113736,10.5
113737,4.5
113738,10.5
113739,7.7
113740,10.9
113741,18.1
113742,3.7
113743,8.1
113744,10.1
113745,12.1
113746,12.9
113747,4.9
113748,6.5
113749,8.9
113750,5.7
113751,3.7
113752,5.3
113753,6.5
113754,6.5
113755,8.5
113756,4.5
113757,4.1
113758,6.9
113759,7.7
113760,11.7
113761,7.3
113762,8.5
113763,18.5
113764,4.9
113765,17.07
113766,5.3
113767,6.1
113768,6.9
113769,13.7
113770,21.3
113771,5.3
113772,8.1
113773,4.9
